,user_id,status_id,created_at,screen_name,text,Drought
74,2334768636,1.57E+18,1662678456,vallecitoswater,"There are many ways that we can save water during the drought, from installing a smart sprinkler controller to replacing your lawn. This is how we save water. For water-saving tips and rebates visit https://t.co/9tbgVNF83J. https://t.co/KYcrWHjnWC",1
82,106542303,3.35E+17,1368728598,SweetwaterAuth,Grand Jury finds @sdcwa made substantial progress diversifying supplies Continued #conservation #desal urged http://t.co/KsQJoM8FKA #cawater,1
85,130282081,7.12E+17,1458684308,ElsinoreEddie,Check out @SoCalTapWater's new blog post! https://t.co/k5ztOJyCr6    #Snowpack #Snowmelt #tapwater #tapwatertuesday #groundwater,1
92,1551505850,1.17E+18,1567783809,SanJuanWtrDist,"Reduce your bi-monthly water bill and save energy by adjusting your sprinkler systems to avoid water runoff onto sidewalks and driveways.
https://t.co/4p1Zf8hQoT https://t.co/RExbMvolu1",1
96,24053573,1.08E+18,1546632001,CCWD,Recent overnight temperatures have been dropping to near or below freezing in some areas of #CoCoCounty. Now is the time to take action to protect your water pipes. Check out Preventing &amp; Thawing Frozen Pipes https://t.co/Dy0cSQSG1B from @redcross and @redcrossbayarea,1
100,602351816,1.15E+18,1563908694,CITYSEM,"Goodbye grass and hello native &amp; #CAfriendly plants. Get up to $10,000 - your local water agency may offer even more. Claim your rebate at https://t.co/uCnNHYoiGq. https://t.co/3eal9qC3aW",1
101,16262993,1.05E+18,1539976008,LongBeachWater,@finefeatherskombucha creates tasty and unique kombucha brews using quality ingredients while keeping true to sustainable business practices. This #certifiedbluerestaurant knows that saving water every day is the Long Beach way! #EatLBCertifiedBlue #FeatureFriday https://t.co/tN2WTEmbl0,1
105,305260616,5.23E+17,1413587785,venturawaterCA,FREE Water Surveys Offered by Ventura Water to Residential Customers to find ways to SAVE WATER:... http://t.co/dGkOu7rTgI,1
107,24053573,1.24E+18,1585589400,CCWD,Check out our new Water Education Resource Corner! Engaging content for learning and teaching! #watereducation https://t.co/dF9g0gVFFJ,1
113,305260616,8.67E+17,1495573122,venturawaterCA,This Summer Ventura Water wants to know how do you save water? Ventura Water has partnered with 95.1 KBBY and... https://t.co/UCSa38dlz3,1
129,305260616,5.79E+17,1426958703,venturawaterCA,Ventura Water at the Home and Garden Show talking about water and rain barrels!! See you there! http://t.co/uPvdfkfsRo,1
140,385115091,1.57E+18,1662067865,tdpud,"In light of the heat wave forecast for this holiday weekend, the Truckee Donner PUD is urging everyone to conserve energy and water. The most important time to conserve is 4-9 p.m. See a full list of recommended conservation actions at https://t.co/hgJbI9np7A https://t.co/6WjLc9c5KS",1
143,3299678121,1.53E+18,1654387802,eastvalleywater,"About 60% of water usage happens outdoors! Join us to learn how a Weather Based Irrigation Controller can help you save water outdoors.

Register to attend next weekend’s free workshop at https://t.co/RyRrImirEr.

#EVWD #CityofHighland #CityofSanBernardino #WBIC #Workshop https://t.co/QNUbAao7EF",1
148,16262993,5.58E+17,1421798426,LongBeachWater,"Remember, drought remains and LB is still under a Stage 1 Water Supply Shortage. Watering days are Mondays and Thursdays only! #SaveWaterLB",1
150,2334768636,1.26E+18,1588285928,vallecitoswater,The @sdcwa is constructing a new 5 million gallon underground reservoir in Mission Trails Regional Park. Work is classified as a “critical or essential” #infrastructure project during the #COVID19 response. https://t.co/FZqDt9UCjy #cawater #EssentialWorkers #TrustTheTap,1
154,39857211,2.31E+17,1343928018,CityofRedlands,"http://t.co/LBipCqeX
Library presentation to explore wonders of Mojave Desert 

David Jesse... http://t.co/ozneY6FM",1
159,2726510880,1.13E+18,1557353729,PalmdaleH2O,Thanks to all for visiting the PWD booth at the AV Resource Conservation District Nursery Open House. Customer Care Rep Maria Avelar &amp; Water-Use Efficiency Specialist Robert Rosati handed out goodies &amp; water saving information. Great community event! #Gardening #Nursery #PWD https://t.co/0L3WabVEKK,1
166,16262993,1639721840,1240932440,LongBeachWater,@saveourwater your followers can force a permanent lifestyle change in the way we think about and use water.,1
170,41149912,1.05E+18,1539357722,IRWDnews,Water is there for you 24/7 thanks to California’s water professionals! Learn more @ https://t.co/IbRAfpmVXy #WeAreCAWater #CAWaterWeek,1
175,932945646,5.49E+17,1419701411,PAUtilities,National Geographic takes a funny spin on water conservation! Watch it now: http://t.co/3khw5vmlLL,1
182,16262993,5431409757,1257371424,LongBeachWater,"Per capita water use in Long Beach drops from 129 gallons to under 103 gallons; Oct water use 17.1% below average, another record low",1
184,250868881,7.68E+17,1471966213,YVWD,YVWD Recycled Water Training and Community Meeting Notice Posted Online... https://t.co/3k4mDHQouy,1
185,1551505850,4.15E+17,1387825834,SanJuanWtrDist,"City of Folsom orders mandatory water restrictions
http://t.co/yM0HMRwkaX http://t.co/GBv0B1OMP0",1
192,921026940,1.52E+18,1652116700,AlamedaCountyWD,"Looking to make your lawn more drought friendly? Mulch will reduce the amount of water that evaporates from the soil. It also acts as an insulating layer, keeping the soil cooler in the summer. Finally, mulch keeps the weeds down. Learn more at https://t.co/NlH8xlNnLu #ACWD https://t.co/Xt8PSl3HQx",1
199,130282081,6.31E+17,1439325628,ElsinoreEddie,Our elementary students are so creative! Water wise art by Abigail of Donald Graham Elementary http://t.co/Mbf5nrZhFS http://t.co/C78LaD3Xgx,1
204,305260616,3.92E+17,1382377052,venturawaterCA,Photos from the FREE Composting Workshop this past Saturday!  Also check out the upcoming FREE Water Wise Classes... http://t.co/HsCJrzLUTj,1
206,2334768636,1.24E+18,1583346030,vallecitoswater,"The District's newsletter is fresh off the presses! Read this edition to learn about a new pipe inspection tool, the WaterSmart Landscape Contest, a free showing of ""The Biggest Little Farm"" movie, &amp; more! Newsletter @ https://t.co/cFXveMfYeF. https://t.co/C9A7VfTR4n",1
209,2327619312,1.53E+18,1653062534,DWAwater,"Replace or upgrade old inefficient toilets with new high-efficiency models that uses 1.28 gallons per flush or less. Dual flush toilets save water, too! Check out our business incentive program here: https://t.co/Vl8gtPBISl 🚽💦💵 #Stepupandsave #savewater https://t.co/I154UIY73f",1
216,2281087598,1.01E+18,1530662704,PlacerWater,Have questions about the new water conservation law? Click here to see about PCWA's Frequently Asked Questions: https://t.co/AFnZNMo0xH #cawater https://t.co/XbX61gNoVv,1
235,41149912,1.29E+18,1595618341,IRWDnews,Learn from experts! Basic sprinkler timer programming concepts and landscape techniques will help you save water and money. Explore popular weather-based sprinkler controllers on the market and discuss their pros and cons. Sign up today for Aug. 12 class: https://t.co/S6ct4Yuef6 https://t.co/Wz4OgI5Fh7,1
237,24053573,2822073312,1248455776,CCWD,Be sure to watch Water Matters this Saturday at 11 a.m. on NBC 11. Local water topics & water saving tips.,1
253,245885568,9.39E+17,1512663469,OtayWater,"Save water and keep your tree fresh longer by keeping your tree (and its water) away from heat sources including fireplaces, radiators, stoves and air ducts.  #WaterWednesday https://t.co/LrS3tDvPRi",1
263,17369233,8.44E+17,1490140643,LVMWD,Keep sprinklers turned OFF &amp; enjoy the rain ☔️☔️ https://t.co/Sv2TAIxZSP,1
271,541868731,4.95E+17,1406843942,nccwd,"There's a Drought On, Turn the Water Off #cadrought #nccwd #pacifica",1
276,17369233,9.58E+17,1517260317,LVMWD,"Welcome our new Director of Resource Conservation &amp; Public Outreach, Joe McDermott. Joe spent the last 16 years at Ventura Water, most recently as their acting GM. Joe brings a wealth of knowledge and experience to his new role, and we're excited to have him aboard. https://t.co/93nCe8Rb8q",1
280,17369233,1.38E+18,1617912428,LVMWD,There is no time like the present to embrace #Conservation as a California Way of Life.  LVMWD customers can start with your outdoor irrigation system with a discounted WBIC controller and FREE professional installation. https://t.co/700IzzzIOa https://t.co/fVs143124h,1
292,106542303,1.30E+18,1599674344,SweetwaterAuth,"Due to extreme weather conditions and the risk posed by the nearby #ValleyFire, all trails at Sweetwater Reservoir and Loveland Reservoir are closed to the public until further notice. Updates will be posted as they become available. https://t.co/XBuBHZXVqE",1
299,1551505850,1.22E+18,1579106954,SanJuanWtrDist,"Doing a quick load of dishes tonight? You should run your dishwasher only when it is full, and you can save up to 15 gallons of water on each load. 

#sanjuanwater https://t.co/8tlNQHIYHr",1
308,2726510880,1.54E+18,1654830003,PalmdaleH2O,Working on the rehab of Well 26 to get a higher yield of groundwater to help the water supply. This well is about 450 feet deep &amp; pumps approximately 250 gpm. Thanks to LO Lynch Quality Wells &amp; Pumps contractors for the great work! #Wells #Groundwater #PWD https://t.co/6os842nuoU,1
310,836157254,3.45E+17,1371147739,HiDesertH2O,http://t.co/UoOgxPmWP4,1
311,2327619312,5.03E+17,1408719325,DWAwater,California groundwater bills stir debate http://t.co/47zhFHPN1e via @mydesert,1
319,305260616,6.64E+17,1447098817,venturawaterCA,@Healthy_Ocean World wide short film competition.https://t.co/SYmkF4j0Zq  . Trying to inspire thoughts/actions about water conservation.#WT1,1
325,1183996111,1.11E+18,1552930648,RowlandWater,"It's #FixALeakWeek! To celebrate we'll be sharing tips on how you can detect &amp; fix leaks in &amp; around your home. Make sure to check your sprinklers. A very small leak can waste about 6,300 gallons of water each month. #cawater
More water saving tips here: https://t.co/xfos21JcfU https://t.co/TPem4u5ifh",1
332,836157254,4.95E+17,1406820725,HiDesertH2O,Mandatory water regulation goes into effect http://t.co/BYbWBFe5K7,1
339,2327619312,7.15E+17,1459355837,DWAwater,"Save time and water - cut back on pruning.
https://t.co/fKmydXqI0J",1
342,16262993,4.49E+17,1395943034,LongBeachWater,"#TeamMervyn has been putting in work on the hardwood during the Water Conservation Tourney, while demonstrating... http://t.co/tjqoGE81ul",1
345,2334768636,1.42E+18,1628287894,vallecitoswater,"#WaterSmart Tip: Turn off the tap. Don't let the water run when brushing teeth, shaving and lathering; wash fruit and vegetables in a bowl of water; scrape food waste instead of rinsing. https://t.co/y1P2lmxyrh #cawater #staywatersmart https://t.co/pMioA1JkPu",1
382,1551505850,6.30E+17,1438991041,SanJuanWtrDist,"Easy drought fixes for under $10. A broom, an automatic shut-off hose nozzle, an electric timer, a dish pan http://t.co/pTVrhc5beF",1
385,130282081,7.44E+17,1466276453,ElsinoreEddie,"Did you know EVMWD is now in a Stage 3a drought? To learn more about current parameters, visit https://t.co/pP2hgDkMQJ.",1
393,1183996111,1.02E+18,1531151816,RowlandWater,"Our #PlantoftheWeek is the California Coral Bells. It's a perennial that has many white spring flowers, is California Native &amp; attracts hummingbirds. https://t.co/Rk9U8rGq8K #DiscoverRWD #WaterWise #CANative #DroughtTolernt #GreenThumb #PlantWise #Landscape #Garden https://t.co/IF459KDmiV",1
405,106542303,1.25E+18,1588033897,SweetwaterAuth,"Don't forget to sign up for this great #StayAtHome online learning opportunity from our friends at the @wcgarden. Next class is May 16!

Get your irrigation system ready for summer. Register today!  https://t.co/xP0YIVWLn4 https://t.co/XsirvFzpSy",1
412,130282081,4.49E+16,1299536687,ElsinoreEddie,Elsinore Eddie is giving away a water conservation gift bag just in time for spring! Share your most creative... http://fb.me/Rv7rj3m9,1
415,1551505850,7.44E+17,1466262013,SanJuanWtrDist,"Turn on your irrigation system and look for leaks, misguided sprinklers and water run-off.  Make any adjustments or repairs needed.",1
451,17369233,1.01E+18,1529964924,LVMWD,I added a video to a @YouTube playlist https://t.co/FbEDFgW2gd Supporting Water Conservation and the Nature of California Southern,1
458,39857211,1.16E+17,1316537271,CityofRedlands,"Sunny, warm and dry weather can be expected through the middle of the week. http://t.co/aRku6rAa",1
459,921026940,1.46E+18,1635784633,AlamedaCountyWD,"#MondayMotivation - 🤩Join us for a public meeting about current drought conditions, this Wednesday, Nov. 3 at 12 p.m. or 6:30 p.m. via Zoom webinar!  Webinar link: https://t.co/uBOmamU1Mi https://t.co/nKDXhUnW2g #OneSavesWater #cawater https://t.co/AW3Dsi2fq9",1
463,2327619312,1.02E+18,1531514811,DWAwater,Palm Springs and Cathedral City: we've got work to do! Join us on July 24 at Desert Water Agency from 9:00 to 2:00. We're hosting a drive. Sign up on LifeStream's site. You'll be entered to win a Harley-Davidson! https://t.co/ZnnjEFTvHe,1
477,1183996111,1.17E+18,1568070173,RowlandWater,"Save water by keeping a bottle of drinking water in the refrigerator, instead of letting the tap water run to cool it for drinking. https://t.co/utu3zjMFan",1
495,2281087598,1.12E+18,1555545120,PlacerWater,#PCWA is offering up to $100 in rebates to help offset costs for replacing your older toilet with a high-efficiency model. Installing a high-efficiency toilet can save you hundreds of gallons a water a month! Find out more at https://t.co/gZN1V1XZx1 https://t.co/LrporaNnea,1
500,921026940,9.19E+17,1507914634,AlamedaCountyWD,"ACWD Board of Directors Announces Support for the California WaterFix Project: At the October 12 Board meeting,… https://t.co/m6p2EazjDc",1
517,39857211,1.32E+18,1603901025,CityofRedlands,"With Daylight Saving Time Ending, remember to change the hour set on your irrigation controller to stay within watering restrictions. If you need assistance, give us a call at 909-798-7527 ext. 2 to schedule a phone appointment. https://t.co/U2Fef4j2N5",1
547,106542303,6.35E+17,1440262943,SweetwaterAuth,It's a beautiful day for @CVHarborFest! Stop by our booth in Bayside Park from 10am-6pm. Learn about your water supply and how to conserve!,1
579,106542303,2.89E+17,1357833655,SweetwaterAuth,Rain is here. Don't forget to turn off your sprinklers!,1
588,161468853,1.49E+18,1644446980,COGWaterPower,"Don't forget, Glendale is in Phase 3 of mandatory water conservation. Do your part to help conserve our precious resource. #MyGlendale #WaterConservation https://t.co/L0RRt8vLWy",1
592,2327619312,1.52E+18,1650644144,DWAwater,"Today is Earth Day! About 71 percent of the earth is water. From rivers and streams, to oceans and lakes, and even our groundwater – let’s work together to protect this precious resource. Go to https://t.co/W2y2peIEhI to do your part. 🌎💦 #EarthDay https://t.co/kHlfAt12IX",1
